participant_id,age,sex,site
sub-4524168,73.0,0,ukb-11025.0
sub-4524173,51.0,0,ukb-11027.0
sub-4524256,67.0,0,ukb-11025.0
sub-4524269,66.0,0,ukb-11025.0
sub-4524320,67.0,0,ukb-11025.0
sub-4524351,53.0,1,ukb-11025.0
sub-4524465,63.0,1,ukb-11025.0
sub-4524617,73.0,0,ukb-11025.0
sub-4524710,68.0,0,ukb-11025.0
sub-4524959,59.0,0,ukb-11025.0
sub-4525046,71.0,0,ukb-11025.0
sub-4525083,61.0,0,ukb-11025.0
sub-4525099,66.0,1,ukb-11025.0
sub-4525274,52.0,0,ukb-11025.0
sub-4525423,58.0,0,ukb-11025.0
sub-4525697,65.0,0,ukb-11025.0
sub-4525906,58.0,0,ukb-11027.0
sub-4525994,59.0,0,ukb-11025.0
sub-4526566,61.0,1,ukb-11025.0
sub-4526951,52.0,1,ukb-11025.0
sub-4527065,62.0,1,ukb-11025.0
sub-4527367,50.0,0,ukb-11025.0
sub-4527419,66.0,0,ukb-11025.0
sub-4527445,50.0,0,ukb-11025.0
sub-4527647,74.0,1,ukb-11025.0
sub-4527702,71.0,0,ukb-11025.0
sub-4527900,54.0,0,ukb-11025.0
sub-4528949,64.0,1,ukb-11027.0
sub-4528996,51.0,1,ukb-11025.0
sub-4529043,59.0,0,ukb-11025.0
sub-4529152,67.0,0,ukb-11025.0
sub-4529257,49.0,0,ukb-11025.0
sub-4529911,54.0,0,ukb-11025.0
sub-4530002,49.0,1,ukb-11027.0
sub-4530176,68.0,1,ukb-11025.0
sub-4530435,62.0,1,ukb-11025.0
sub-4530894,62.0,1,ukb-11025.0
sub-4531107,51.0,1,ukb-11025.0
sub-4531491,71.0,0,ukb-11025.0
sub-4531513,73.0,1,ukb-11025.0
sub-4531712,61.0,0,ukb-11025.0
sub-4532061,69.0,0,ukb-11025.0
sub-4532302,74.0,1,ukb-11025.0
sub-4532644,61.0,0,ukb-11027.0
sub-4532725,68.0,0,ukb-11025.0
sub-4533782,49.0,0,ukb-11025.0
sub-4533815,51.0,1,ukb-11025.0
sub-4533901,70.0,0,ukb-11025.0
sub-4534133,59.0,1,ukb-11025.0
sub-4534412,73.0,0,ukb-11025.0
sub-4534619,62.0,0,ukb-11025.0
sub-4534995,52.0,0,ukb-11027.0
sub-4535034,60.0,1,ukb-11027.0
sub-4535198,67.0,1,ukb-11025.0
sub-4535225,65.0,0,ukb-11025.0
sub-4536184,62.0,0,ukb-11025.0
sub-4536263,50.0,0,ukb-11025.0
sub-4536470,61.0,1,ukb-11025.0
sub-4536861,67.0,0,ukb-11025.0
sub-4537425,54.0,0,ukb-11025.0
sub-4537853,65.0,0,ukb-11025.0
sub-4538036,62.0,1,ukb-11025.0
sub-4538691,68.0,0,ukb-11025.0
sub-4538775,52.0,1,ukb-11025.0
sub-4539117,54.0,1,ukb-11025.0
sub-4539277,69.0,1,ukb-11025.0
sub-4539487,62.0,0,ukb-11025.0
sub-4539770,66.0,1,ukb-11025.0
sub-4539879,67.0,0,ukb-11027.0
sub-4540195,58.0,1,ukb-11025.0
sub-4540697,60.0,1,ukb-11027.0
sub-4541943,66.0,0,ukb-11025.0
sub-4542190,63.0,0,ukb-11027.0
sub-4542227,53.0,0,ukb-11025.0
sub-4542692,51.0,0,ukb-11025.0
sub-4542708,56.0,0,ukb-11025.0
sub-4543520,68.0,0,ukb-11025.0
sub-4543904,64.0,0,ukb-11025.0
sub-4544062,67.0,0,ukb-11025.0
sub-4544233,47.0,0,ukb-11025.0
sub-4544288,68.0,1,ukb-11025.0
sub-4544729,67.0,1,ukb-11025.0
sub-4544750,57.0,0,ukb-11025.0
sub-4544884,73.0,1,ukb-11025.0
sub-4545214,64.0,1,ukb-11025.0
sub-4545865,73.0,0,ukb-11025.0
sub-4546135,67.0,1,ukb-11025.0
sub-4546651,59.0,0,ukb-11025.0
sub-4546864,77.0,0,ukb-11025.0
sub-4546993,70.0,1,ukb-11025.0
sub-4547139,61.0,0,ukb-11027.0
sub-4547933,65.0,0,ukb-11025.0
sub-4547957,70.0,0,ukb-11027.0
sub-4548016,50.0,0,ukb-11025.0
sub-4548027,64.0,1,ukb-11025.0
sub-4548702,53.0,0,ukb-11025.0
sub-4549343,53.0,1,ukb-11025.0
sub-4549439,72.0,1,ukb-11025.0
sub-4549984,56.0,0,ukb-11025.0
sub-4551502,72.0,1,ukb-11025.0
sub-4551803,68.0,0,ukb-11025.0
sub-4552432,70.0,1,ukb-11025.0
sub-4552938,59.0,1,ukb-11025.0
sub-4553619,68.0,0,ukb-11025.0
sub-4553674,66.0,1,ukb-11025.0
sub-4555629,66.0,0,ukb-11025.0
sub-4555668,51.0,0,ukb-11025.0
sub-4555935,66.0,0,ukb-11027.0
sub-4556338,64.0,1,ukb-11025.0
sub-4557162,65.0,0,ukb-11025.0
sub-4557466,54.0,0,ukb-11025.0
sub-4557842,67.0,0,ukb-11025.0
sub-4557985,55.0,0,ukb-11025.0
sub-4558442,63.0,1,ukb-11025.0
sub-4558818,55.0,0,ukb-11025.0
sub-4559153,70.0,0,ukb-11025.0
sub-4559585,72.0,1,ukb-11025.0
sub-4559921,64.0,1,ukb-11025.0
sub-4560032,54.0,1,ukb-11027.0
sub-4560067,68.0,0,ukb-11025.0
sub-4561408,77.0,0,ukb-11027.0
sub-4561414,72.0,1,ukb-11025.0
sub-4561547,64.0,0,ukb-11025.0
sub-4561921,56.0,1,ukb-11025.0
sub-4562109,63.0,1,ukb-11025.0
sub-4562266,52.0,0,ukb-11025.0
sub-4562460,72.0,0,ukb-11027.0
sub-4562673,60.0,0,ukb-11025.0
sub-4563281,64.0,0,ukb-11025.0
sub-4564190,55.0,0,ukb-11025.0
sub-4564399,75.0,0,ukb-11025.0
sub-4565138,64.0,0,ukb-11025.0
sub-4565409,65.0,1,ukb-11025.0
sub-4566122,50.0,1,ukb-11025.0
sub-4567291,66.0,0,ukb-11027.0
sub-4567394,60.0,0,ukb-11025.0
sub-4567579,66.0,0,ukb-11025.0
sub-4568525,61.0,0,ukb-11025.0
sub-4568637,71.0,1,ukb-11025.0
sub-4570958,51.0,1,ukb-11025.0
sub-4571650,56.0,1,ukb-11027.0
sub-4572970,62.0,0,ukb-11025.0
sub-4573086,60.0,0,ukb-11025.0
sub-4573417,59.0,1,ukb-11025.0
sub-4573434,66.0,1,ukb-11025.0
sub-4574255,65.0,0,ukb-11025.0
sub-4575775,55.0,0,ukb-11025.0
sub-4576046,77.0,1,ukb-11025.0
sub-4576628,54.0,0,ukb-11027.0
sub-4577435,69.0,0,ukb-11025.0
sub-4578115,65.0,0,ukb-11025.0
sub-4578687,49.0,1,ukb-11025.0
sub-4579397,75.0,0,ukb-11027.0
sub-4579425,51.0,0,ukb-11025.0
sub-4579975,58.0,0,ukb-11025.0
sub-4580257,60.0,0,ukb-11025.0
sub-4580434,69.0,1,ukb-11025.0
sub-4580569,64.0,0,ukb-11025.0
sub-4580627,47.0,1,ukb-11025.0
sub-4581839,58.0,0,ukb-11027.0
sub-4581907,68.0,0,ukb-11027.0
sub-4581946,71.0,1,ukb-11025.0
sub-4582200,50.0,0,ukb-11025.0
sub-4583629,51.0,1,ukb-11025.0
sub-4583814,48.0,0,ukb-11025.0
sub-4583820,59.0,0,ukb-11025.0
sub-4583900,67.0,1,ukb-11025.0
sub-4584459,51.0,0,ukb-11025.0
sub-4585054,73.0,0,ukb-11025.0
sub-4585170,56.0,1,ukb-11025.0
sub-4585382,50.0,0,ukb-11027.0
sub-4585447,62.0,0,ukb-11025.0
sub-4585908,57.0,0,ukb-11025.0
sub-4586276,65.0,1,ukb-11025.0
sub-4587378,60.0,0,ukb-11025.0
sub-4587870,52.0,0,ukb-11025.0
sub-4587901,67.0,1,ukb-11027.0
sub-4587919,51.0,0,ukb-11025.0
sub-4588852,46.0,1,ukb-11025.0
sub-4589587,67.0,0,ukb-11027.0
sub-4589684,56.0,0,ukb-11027.0
sub-4590843,53.0,0,ukb-11025.0
sub-4592275,70.0,0,ukb-11025.0
sub-4592382,52.0,0,ukb-11025.0
sub-4592473,53.0,0,ukb-11027.0
sub-4592559,58.0,1,ukb-11025.0
sub-4592658,62.0,0,ukb-11025.0
sub-4592828,73.0,0,ukb-11025.0
sub-4593158,56.0,1,ukb-11025.0
sub-4593174,61.0,1,ukb-11025.0
sub-4593369,63.0,1,ukb-11025.0
sub-4593816,56.0,1,ukb-11025.0
sub-4594318,66.0,1,ukb-11025.0
sub-4594437,60.0,0,ukb-11025.0
sub-4594550,58.0,0,ukb-11025.0
sub-4594638,58.0,1,ukb-11025.0
sub-4595130,68.0,1,ukb-11027.0
sub-4595312,49.0,1,ukb-11025.0
sub-4595470,69.0,1,ukb-11025.0
sub-4595496,67.0,1,ukb-11025.0
sub-4595787,54.0,0,ukb-11025.0
sub-4595927,57.0,0,ukb-11025.0
sub-4596060,54.0,0,ukb-11025.0
sub-4596185,60.0,1,ukb-11025.0
sub-4596642,57.0,0,ukb-11025.0
sub-4596680,71.0,1,ukb-11025.0
sub-4597409,62.0,0,ukb-11027.0
sub-4597773,47.0,1,ukb-11025.0
sub-4598441,59.0,0,ukb-11025.0
sub-4598985,62.0,1,ukb-11025.0
sub-4599059,57.0,1,ukb-11027.0
sub-4599172,71.0,1,ukb-11025.0
sub-4599532,59.0,1,ukb-11025.0
sub-4599590,60.0,1,ukb-11025.0
sub-4600031,69.0,0,ukb-11025.0
sub-4600160,66.0,1,ukb-11025.0
sub-4600220,68.0,1,ukb-11025.0
sub-4600300,70.0,1,ukb-11025.0
sub-4601181,68.0,0,ukb-11025.0
sub-4601446,58.0,1,ukb-11025.0
sub-4601782,56.0,1,ukb-11025.0
sub-4602488,52.0,1,ukb-11025.0
sub-4602508,70.0,0,ukb-11027.0
sub-4602701,75.0,1,ukb-11027.0
sub-4603057,53.0,0,ukb-11025.0
sub-4603472,61.0,1,ukb-11025.0
sub-4603659,56.0,0,ukb-11025.0
sub-4604019,60.0,1,ukb-11025.0
sub-4604228,67.0,0,ukb-11025.0
sub-4604453,60.0,0,ukb-11025.0
sub-4604482,53.0,1,ukb-11027.0
sub-4604609,55.0,1,ukb-11025.0
sub-4606067,59.0,1,ukb-11027.0
sub-4606619,56.0,0,ukb-11027.0
sub-4606995,52.0,0,ukb-11025.0
sub-4607230,67.0,0,ukb-11025.0
sub-4607259,64.0,1,ukb-11025.0
sub-4607292,64.0,0,ukb-11025.0
sub-4607507,64.0,1,ukb-11025.0
sub-4607561,60.0,0,ukb-11027.0
sub-4607928,72.0,0,ukb-11025.0
sub-4608479,65.0,0,ukb-11025.0
sub-4608874,66.0,0,ukb-11025.0
sub-4609597,57.0,0,ukb-11025.0
sub-4610552,59.0,1,ukb-11025.0
sub-4610757,58.0,0,ukb-11027.0
sub-4610820,65.0,0,ukb-11025.0
sub-4611070,72.0,1,ukb-11027.0
sub-4611942,68.0,1,ukb-11027.0
sub-4612048,71.0,0,ukb-11025.0
sub-4612252,64.0,0,ukb-11025.0
sub-4612283,74.0,1,ukb-11025.0
sub-4612813,56.0,0,ukb-11025.0
sub-4613853,65.0,0,ukb-11025.0
sub-4613910,60.0,0,ukb-11025.0
sub-4613952,66.0,0,ukb-11027.0
sub-4614318,74.0,1,ukb-11025.0
sub-4614700,62.0,1,ukb-11025.0
sub-4615044,58.0,0,ukb-11025.0
sub-4615123,57.0,1,ukb-11025.0
sub-4615449,65.0,0,ukb-11025.0
sub-4615861,63.0,0,ukb-11025.0
sub-4616131,62.0,1,ukb-11027.0
sub-4616213,67.0,1,ukb-11025.0
sub-4616379,55.0,0,ukb-11025.0
sub-4616439,64.0,1,ukb-11025.0
sub-4617199,63.0,0,ukb-11025.0
sub-4617360,69.0,1,ukb-11025.0
sub-4617374,65.0,0,ukb-11025.0
sub-4618236,61.0,0,ukb-11025.0
sub-4618302,77.0,1,ukb-11025.0
sub-4618441,48.0,0,ukb-11025.0
sub-4618477,62.0,1,ukb-11025.0
sub-4618912,60.0,0,ukb-11025.0
sub-4618994,60.0,0,ukb-11025.0
sub-4619128,62.0,1,ukb-11025.0
sub-4619391,55.0,1,ukb-11025.0
sub-4619802,51.0,1,ukb-11025.0
sub-4619974,65.0,1,ukb-11025.0
sub-4620080,64.0,0,ukb-11025.0
sub-4620211,63.0,1,ukb-11025.0
sub-4621625,49.0,0,ukb-11025.0
sub-4623052,71.0,1,ukb-11027.0
sub-4625189,60.0,1,ukb-11025.0
sub-4626124,75.0,0,ukb-11025.0
sub-4626138,60.0,0,ukb-11025.0
sub-4627235,64.0,0,ukb-11027.0
sub-4627680,65.0,0,ukb-11027.0
sub-4627799,54.0,0,ukb-11025.0
sub-4628313,71.0,1,ukb-11025.0
sub-4630219,47.0,0,ukb-11025.0
sub-4632497,73.0,1,ukb-11025.0
sub-4632917,52.0,1,ukb-11027.0
sub-4633209,56.0,1,ukb-11025.0
sub-4633433,70.0,0,ukb-11025.0
sub-4633514,49.0,0,ukb-11027.0
sub-4633579,66.0,0,ukb-11025.0
sub-4634215,68.0,1,ukb-11025.0
sub-4635068,71.0,1,ukb-11025.0
sub-4635542,65.0,0,ukb-11025.0
sub-4636922,63.0,0,ukb-11025.0
sub-4642929,64.0,1,ukb-11025.0
sub-4643294,58.0,1,ukb-11025.0
sub-4644076,71.0,1,ukb-11025.0
sub-4644693,68.0,0,ukb-11025.0
sub-4645573,59.0,0,ukb-11025.0
sub-4646217,65.0,1,ukb-11025.0
sub-4647403,70.0,1,ukb-11027.0
sub-4647467,52.0,1,ukb-11025.0
sub-4648213,65.0,0,ukb-11025.0
sub-4648308,67.0,0,ukb-11025.0
sub-4648362,71.0,0,ukb-11025.0
sub-4648515,72.0,1,ukb-11025.0
sub-4649284,69.0,0,ukb-11025.0
sub-4649814,69.0,0,ukb-11025.0
sub-4650030,76.0,1,ukb-11025.0
sub-4653671,63.0,0,ukb-11025.0
sub-4653892,69.0,1,ukb-11025.0
sub-4654056,48.0,0,ukb-11025.0
sub-4655710,62.0,1,ukb-11025.0
sub-4655724,58.0,1,ukb-11025.0
sub-4656968,59.0,1,ukb-11025.0
sub-4657762,68.0,0,ukb-11025.0
sub-4658089,65.0,1,ukb-11025.0
sub-4660336,72.0,1,ukb-11025.0
sub-4661251,70.0,1,ukb-11025.0
sub-4661425,65.0,0,ukb-11025.0
sub-4661476,65.0,1,ukb-11027.0
sub-4661670,66.0,0,ukb-11025.0
sub-4662213,70.0,1,ukb-11025.0
sub-4662634,61.0,1,ukb-11025.0
sub-4663027,74.0,1,ukb-11025.0
sub-4663599,72.0,1,ukb-11025.0
sub-4664880,61.0,1,ukb-11025.0
sub-4665660,70.0,1,ukb-11027.0
sub-4665872,63.0,1,ukb-11025.0
sub-4666756,51.0,1,ukb-11025.0
sub-4666887,57.0,0,ukb-11027.0
sub-4666933,74.0,1,ukb-11025.0
sub-4670449,65.0,0,ukb-11025.0
sub-4671783,68.0,0,ukb-11025.0
sub-4674849,59.0,0,ukb-11025.0
sub-4675266,49.0,1,ukb-11025.0
sub-4675292,71.0,1,ukb-11027.0
sub-4676002,62.0,0,ukb-11027.0
sub-4678020,69.0,0,ukb-11025.0
sub-4678043,65.0,1,ukb-11025.0
sub-4678124,51.0,1,ukb-11025.0
sub-4678358,69.0,1,ukb-11027.0
sub-4680844,58.0,1,ukb-11025.0
sub-4681034,51.0,0,ukb-11025.0
sub-4681638,63.0,1,ukb-11025.0
sub-4682180,61.0,0,ukb-11025.0
sub-4682191,66.0,1,ukb-11025.0
sub-4682997,61.0,1,ukb-11025.0
sub-4683783,67.0,0,ukb-11025.0
sub-4684096,56.0,0,ukb-11025.0
sub-4684271,68.0,0,ukb-11025.0
sub-4684310,66.0,0,ukb-11025.0
sub-4684560,58.0,0,ukb-11025.0
sub-4684574,58.0,1,ukb-11025.0
sub-4684829,59.0,0,ukb-11025.0
sub-4684909,68.0,0,ukb-11025.0
sub-4685199,54.0,1,ukb-11025.0
sub-4685296,68.0,1,ukb-11025.0
sub-4685393,65.0,1,ukb-11025.0
sub-4685409,70.0,0,ukb-11025.0
sub-4686158,61.0,0,ukb-11025.0
sub-4686160,48.0,1,ukb-11025.0
sub-4686664,68.0,1,ukb-11025.0
sub-4687595,66.0,0,ukb-11025.0
sub-4687861,63.0,1,ukb-11025.0
sub-4687998,63.0,0,ukb-11025.0
sub-4688128,67.0,1,ukb-11025.0
sub-4688231,60.0,0,ukb-11025.0
sub-4688317,73.0,1,ukb-11027.0
sub-4688452,57.0,1,ukb-11025.0
sub-4688475,63.0,0,ukb-11027.0
sub-4688499,55.0,1,ukb-11025.0
sub-4688620,61.0,0,ukb-11025.0
sub-4688802,58.0,0,ukb-11025.0
sub-4688919,52.0,0,ukb-11025.0
sub-4689477,55.0,1,ukb-11025.0
sub-4689504,60.0,0,ukb-11025.0
sub-4689635,75.0,1,ukb-11027.0
sub-4689644,62.0,0,ukb-11025.0
sub-4689711,53.0,0,ukb-11025.0
sub-4689826,48.0,0,ukb-11025.0
sub-4689947,65.0,1,ukb-11025.0
sub-4689973,72.0,0,ukb-11025.0
sub-4690213,52.0,0,ukb-11025.0
sub-4690320,56.0,1,ukb-11025.0
sub-4690498,70.0,1,ukb-11025.0
sub-4690617,58.0,0,ukb-11025.0
sub-4690752,66.0,1,ukb-11025.0
sub-4690775,54.0,0,ukb-11025.0
sub-4691349,63.0,1,ukb-11025.0
sub-4691423,53.0,0,ukb-11025.0
sub-4691459,69.0,1,ukb-11025.0
sub-4691644,67.0,0,ukb-11025.0
sub-4691711,76.0,1,ukb-11025.0
sub-4691985,56.0,0,ukb-11025.0
sub-4692434,57.0,1,ukb-11025.0
sub-4693902,70.0,0,ukb-11027.0
sub-4694214,64.0,1,ukb-11027.0
sub-4694580,65.0,1,ukb-11025.0
sub-4695590,70.0,0,ukb-11025.0
sub-4695686,71.0,0,ukb-11025.0
sub-4695727,64.0,1,ukb-11027.0
sub-4696065,64.0,0,ukb-11025.0
sub-4696142,74.0,1,ukb-11027.0
sub-4696348,60.0,0,ukb-11025.0
sub-4696422,55.0,0,ukb-11025.0
sub-4696510,54.0,0,ukb-11025.0
sub-4696808,54.0,1,ukb-11025.0
sub-4696900,57.0,0,ukb-11025.0
sub-4697149,75.0,1,ukb-11027.0
sub-4697559,66.0,0,ukb-11025.0
sub-4697908,63.0,0,ukb-11025.0
sub-4698064,70.0,1,ukb-11027.0
sub-4698132,64.0,1,ukb-11025.0
sub-4698154,49.0,1,ukb-11025.0
sub-4698850,68.0,1,ukb-11025.0
sub-4699166,66.0,1,ukb-11025.0
sub-4699217,69.0,0,ukb-11025.0
sub-4699603,66.0,0,ukb-11025.0
sub-4699654,57.0,0,ukb-11025.0
sub-4700021,54.0,0,ukb-11027.0
sub-4700049,64.0,1,ukb-11025.0
sub-4700444,49.0,1,ukb-11025.0
sub-4700472,67.0,0,ukb-11025.0
sub-4700618,71.0,1,ukb-11025.0
sub-4700743,63.0,1,ukb-11025.0
sub-4701544,65.0,1,ukb-11025.0
sub-4701653,67.0,0,ukb-11025.0
sub-4701768,75.0,1,ukb-11025.0
sub-4701794,60.0,0,ukb-11025.0
sub-4701830,66.0,1,ukb-11025.0
sub-4701866,70.0,1,ukb-11025.0
sub-4701892,61.0,1,ukb-11025.0
sub-4701911,71.0,1,ukb-11025.0
sub-4702274,57.0,0,ukb-11027.0
sub-4702333,65.0,1,ukb-11025.0
sub-4702459,57.0,1,ukb-11025.0
sub-4702484,60.0,0,ukb-11025.0
sub-4702571,55.0,1,ukb-11025.0
sub-4703005,64.0,0,ukb-11025.0
sub-4703030,65.0,0,ukb-11025.0
sub-4703059,54.0,0,ukb-11025.0
sub-4703334,56.0,1,ukb-11027.0
sub-4703919,67.0,1,ukb-11025.0
sub-4704133,55.0,0,ukb-11027.0
sub-4704210,62.0,1,ukb-11025.0
sub-4704450,51.0,0,ukb-11025.0
sub-4704742,65.0,0,ukb-11025.0
sub-4705063,55.0,0,ukb-11025.0
sub-4705437,71.0,0,ukb-11027.0
sub-4705661,50.0,0,ukb-11025.0
sub-4706118,54.0,0,ukb-11025.0
sub-4706807,58.0,0,ukb-11027.0
sub-4707243,47.0,0,ukb-11025.0
sub-4707924,68.0,1,ukb-11025.0
sub-4708588,57.0,0,ukb-11025.0
sub-4708992,49.0,1,ukb-11025.0
sub-4709332,68.0,1,ukb-11025.0
sub-4709561,56.0,0,ukb-11025.0
sub-4710490,59.0,0,ukb-11027.0
sub-4710526,64.0,0,ukb-11025.0
sub-4710534,70.0,0,ukb-11025.0
sub-4710688,63.0,0,ukb-11025.0
sub-4710718,66.0,0,ukb-11025.0
sub-4710777,72.0,1,ukb-11025.0
sub-4711041,67.0,0,ukb-11027.0
sub-4711212,68.0,1,ukb-11025.0
sub-4711410,67.0,1,ukb-11025.0
sub-4711446,60.0,0,ukb-11025.0
sub-4711511,56.0,0,ukb-11025.0
sub-4711833,74.0,0,ukb-11025.0
sub-4712280,65.0,0,ukb-11025.0
sub-4712306,70.0,0,ukb-11025.0
sub-4712940,65.0,1,ukb-11025.0
sub-4713021,73.0,0,ukb-11025.0
sub-4713227,58.0,1,ukb-11025.0
sub-4713253,71.0,0,ukb-11025.0
sub-4713324,67.0,1,ukb-11025.0
sub-4713829,70.0,1,ukb-11025.0
sub-4713868,70.0,0,ukb-11025.0
sub-4714297,60.0,1,ukb-11025.0
sub-4714416,66.0,1,ukb-11025.0
sub-4714453,67.0,0,ukb-11027.0
sub-4715024,53.0,1,ukb-11027.0
sub-4715321,67.0,1,ukb-11025.0
sub-4715484,73.0,1,ukb-11025.0
sub-4715880,51.0,0,ukb-11025.0
sub-4716210,73.0,0,ukb-11025.0
sub-4716693,58.0,1,ukb-11025.0
sub-4716780,61.0,0,ukb-11025.0
sub-4716951,59.0,1,ukb-11025.0
sub-4717389,51.0,0,ukb-11025.0
sub-4717575,57.0,0,ukb-11025.0
sub-4717647,72.0,1,ukb-11025.0
sub-4717694,54.0,0,ukb-11025.0
sub-4718182,56.0,0,ukb-11025.0
sub-4718211,53.0,1,ukb-11027.0
sub-4718225,66.0,0,ukb-11025.0
sub-4718254,67.0,1,ukb-11025.0
sub-4718529,69.0,0,ukb-11025.0
sub-4718585,66.0,0,ukb-11025.0
sub-4718610,69.0,1,ukb-11025.0
sub-4718638,65.0,1,ukb-11025.0
sub-4718744,57.0,0,ukb-11025.0
sub-4719062,61.0,1,ukb-11027.0
sub-4719712,57.0,1,ukb-11025.0
sub-4720147,61.0,0,ukb-11025.0
sub-4720343,52.0,0,ukb-11027.0
sub-4720890,72.0,0,ukb-11027.0
sub-4720984,71.0,1,ukb-11025.0
sub-4721108,67.0,1,ukb-11025.0
sub-4721260,68.0,1,ukb-11025.0
sub-4721600,67.0,1,ukb-11027.0
sub-4721748,71.0,0,ukb-11025.0
sub-4722409,62.0,0,ukb-11027.0
sub-4722976,62.0,0,ukb-11027.0
sub-4722989,52.0,1,ukb-11025.0
sub-4723034,71.0,0,ukb-11027.0
sub-4723063,68.0,1,ukb-11025.0
sub-4723675,55.0,0,ukb-11025.0
sub-4723700,76.0,0,ukb-11025.0
sub-4724006,62.0,1,ukb-11025.0
sub-4724136,49.0,1,ukb-11025.0
sub-4724397,59.0,0,ukb-11025.0
sub-4724476,70.0,0,ukb-11025.0
sub-4725870,57.0,0,ukb-11025.0
sub-4726134,64.0,1,ukb-11025.0
sub-4726292,56.0,1,ukb-11027.0
sub-4726311,51.0,1,ukb-11027.0
sub-4726419,66.0,0,ukb-11025.0
sub-4726445,59.0,0,ukb-11025.0
sub-4726685,57.0,0,ukb-11027.0
sub-4727283,53.0,1,ukb-11025.0
sub-4728310,67.0,0,ukb-11025.0
sub-4728593,59.0,1,ukb-11025.0
sub-4728991,57.0,0,ukb-11025.0
sub-4729000,48.0,0,ukb-11025.0
sub-4729347,73.0,0,ukb-11025.0
sub-4729543,56.0,1,ukb-11025.0
sub-4730211,74.0,1,ukb-11027.0
sub-4730700,67.0,1,ukb-11025.0
sub-4730797,52.0,0,ukb-11025.0
sub-4730874,54.0,1,ukb-11025.0
sub-4730964,60.0,1,ukb-11027.0
sub-4731056,51.0,1,ukb-11025.0
sub-4731072,71.0,0,ukb-11025.0
sub-4731350,56.0,1,ukb-11025.0
sub-4731402,72.0,1,ukb-11025.0
sub-4731745,78.0,0,ukb-11027.0
sub-4731861,59.0,1,ukb-11025.0
sub-4732113,59.0,1,ukb-11025.0
sub-4732144,78.0,1,ukb-11025.0
sub-4732285,60.0,1,ukb-11025.0
sub-4732452,68.0,1,ukb-11025.0
sub-4732727,65.0,0,ukb-11025.0
sub-4733007,73.0,0,ukb-11025.0
sub-4733010,65.0,0,ukb-11025.0
sub-4733120,70.0,1,ukb-11025.0
sub-4733137,63.0,0,ukb-11025.0
sub-4733143,65.0,0,ukb-11025.0
sub-4733492,49.0,1,ukb-11025.0
sub-4733672,75.0,1,ukb-11025.0
sub-4733681,56.0,1,ukb-11025.0
sub-4734040,69.0,0,ukb-11025.0
sub-4734510,69.0,0,ukb-11027.0
sub-4734851,65.0,1,ukb-11025.0
sub-4734935,52.0,0,ukb-11025.0
sub-4734956,51.0,1,ukb-11025.0
sub-4735070,67.0,0,ukb-11025.0
sub-4735154,62.0,0,ukb-11025.0
sub-4735189,53.0,1,ukb-11025.0
sub-4735444,60.0,0,ukb-11027.0
sub-4735472,63.0,1,ukb-11025.0
sub-4735560,53.0,1,ukb-11025.0
sub-4735708,53.0,0,ukb-11025.0
sub-4735812,56.0,1,ukb-11025.0
sub-4735847,72.0,0,ukb-11025.0
sub-4736079,54.0,0,ukb-11025.0
sub-4736124,64.0,1,ukb-11025.0
sub-4736215,60.0,1,ukb-11025.0
sub-4736374,57.0,0,ukb-11027.0
sub-4736500,67.0,0,ukb-11025.0
sub-4736729,69.0,0,ukb-11025.0
sub-4737297,75.0,1,ukb-11025.0
sub-4737386,57.0,1,ukb-11025.0
sub-4737453,69.0,0,ukb-11027.0
sub-4737905,50.0,1,ukb-11025.0
sub-4737930,59.0,0,ukb-11025.0
sub-4738853,66.0,0,ukb-11027.0
sub-4739246,53.0,0,ukb-11025.0
sub-4739398,48.0,0,ukb-11025.0
sub-4739494,48.0,0,ukb-11025.0
sub-4739693,63.0,0,ukb-11025.0
sub-4739869,61.0,0,ukb-11027.0
sub-4740077,57.0,1,ukb-11025.0
sub-4740620,64.0,1,ukb-11025.0
sub-4741460,69.0,0,ukb-11025.0
sub-4741599,74.0,0,ukb-11025.0
sub-4741606,75.0,0,ukb-11027.0
sub-4742171,60.0,0,ukb-11025.0
sub-4742305,56.0,0,ukb-11027.0
sub-4742646,60.0,1,ukb-11025.0
sub-4742797,63.0,0,ukb-11025.0
sub-4742860,60.0,1,ukb-11025.0
sub-4743544,58.0,0,ukb-11025.0
sub-4743712,51.0,1,ukb-11025.0
sub-4744184,68.0,0,ukb-11027.0
sub-4744312,60.0,1,ukb-11025.0
sub-4744415,64.0,1,ukb-11025.0
sub-4745036,55.0,0,ukb-11025.0
sub-4745185,64.0,1,ukb-11025.0
sub-4745297,57.0,0,ukb-11027.0
sub-4745320,51.0,0,ukb-11025.0
sub-4745498,68.0,1,ukb-11025.0
sub-4745655,53.0,0,ukb-11025.0
sub-4746151,56.0,0,ukb-11025.0
sub-4746162,60.0,1,ukb-11025.0
sub-4746293,57.0,1,ukb-11025.0
sub-4746349,67.0,0,ukb-11025.0
sub-4746388,63.0,1,ukb-11025.0
sub-4746418,56.0,0,ukb-11025.0
sub-4746492,53.0,0,ukb-11025.0
sub-4747714,62.0,0,ukb-11025.0
sub-4747980,51.0,0,ukb-11025.0
sub-4748755,71.0,0,ukb-11025.0
sub-4748872,57.0,1,ukb-11025.0
sub-4749425,66.0,1,ukb-11025.0
sub-4749664,60.0,0,ukb-11025.0
